TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testIsTransactionStarted[dialect = POSTGRESQL],2,88,16,2,1,0.04,97,528,1,0.00,0.00
com.google.cloud.spanner.connection.ReadOnlyTransactionTest.testGetCommitResponseOrNull,1,12,6,2,1,0.65,18,54,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testExecuteUpdate[dialect = GOOGLE_STANDARD_SQL],2,115,21,2,1,0.03,121,710,1,0.00,0.00
com.google.cloud.spanner.connection.DdlBatchTest.testExecuteUpdate,1,15,7,2,1,0.35,39,73,1,0.00,0.00
com.google.cloud.spanner.admin.instance.v1.InstanceAdminClientTest.createInstanceTest,0,51,7,2,1,0.07,66,302,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.createBackupTest,0,73,7,2,1,0.04,70,517,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testSetOAuthToken,0,33,4,2,1,0.10,10,214,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,89,15,2,1,0.07,106,487,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testClose[dialect = POSTGRESQL],3,123,25,2,1,0.02,103,803,1,0.00,0.00
com.google.cloud.spanner.SpannerOptionsTest.testSpannerDefaultRetrySettings,0,107,11,4,1,0.05,70,719,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testClose[dialect = POSTGRESQL],2,121,27,2,1,0.02,106,787,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientImplTest.updateDatabaseDdlOpAlreadyExists,1,6,3,1,1,0.53,50,28,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementGetOptimizerVersion[dialect = POSTGRESQL],1,26,14,2,1,0.07,10,114,0,0.00,0.00
com.google.cloud.spanner.connection.SetPgSessionCharacteristicsTest.testSetIsolationLevelReadOnly,1,24,11,2,1,0.12,12,161,0,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerQuery[executor = MoreExecutors.directExecutor()],0,521,112,5,1,0.02,434,3746,0,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testPostgreSQLDialectDialectConvertPositionalParametersToNamedParameters[dialect = GOOGLE_STANDARD_SQL],0,1,1,1,1,1.00,58,11,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testGetReadTimestamp[dialect = POSTGRESQL],2,141,32,2,1,0.03,149,849,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testSetTransactionMode[dialect = POSTGRESQL],2,86,18,2,1,0.06,118,471,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteUpdateAsStatementAsyncReadWrite,1,335,71,4,1,0.01,434,1966,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testSetReadOnlyStaleness[dialect = POSTGRESQL],2,167,36,2,1,0.04,169,962,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyNoActionsTest.testSetAutocommit[dialect = POSTGRESQL],2,75,13,2,1,0.06,109,424,1,0.00,0.00
com.google.cloud.spanner.connection.ClientSideStatementsTest.testExecuteClientSideStatementsScript[dialect = GOOGLE_STANDARD_SQL],3,344,68,2,1,0.02,286,1731,1,0.00,0.00
com.google.cloud.spanner.InstanceConfigTest.testInstanceConfigFromProto,1,14,6,1,1,0.13,46,75,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.deleteBackupTest2,0,73,7,2,1,0.03,48,515,1,0.00,0.00
com.google.cloud.spanner.BackupTest.build,1,18,7,1,1,0.27,24,83,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionTest$ConnectionRPCPriorityTest.testQuery_RPCPriority,1,373,88,4,1,0.01,454,2192,0,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.singleUseAsync,0,430,73,5,1,0.01,500,3115,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testBuildWithURIWithDots,1,43,5,2,1,0.19,14,243,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiAbortedTest.testSingleQueryAborted,1,720,126,6,1,0.02,577,4745,0,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerChainWithErrorInTheMiddle[executor = java.util.concurrent.ThreadPoolExecutor@29c471f6[Running; pool size = 0; active threads = 0; queued tasks = 0; completed tasks = 0]],0,415,76,5,1,0.01,435,2927,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,135,31,2,1,0.02,142,817,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testIsTransactionStarted[dialect = GOOGLE_STANDARD_SQL],2,78,14,2,1,0.05,97,446,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],1,4,3,2,1,0.60,12,14,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,80,14,2,1,0.05,107,452,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminGaxTest.updateDatabaseDdlTest[exception at call = 0; exception type = RETRYABLE],0,227,30,5,1,0.02,120,1677,0,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientTest.getAndSetIAMPolicy,0,121,36,5,1,0.01,416,569,1,0.00,0.00
com.google.cloud.spanner.KeySetTest.toBuilder,0,18,5,1,1,0.34,22,95,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testBufferedWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,125,29,2,1,0.05,124,709,1,0.00,0.00
com.google.cloud.spanner.SessionPoolLeakTest.testTransactionManagerExceptionOnBegin,0,343,48,5,1,0.01,149,2415,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testSetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,136,30,2,1,0.02,129,814,1,0.00,0.00
com.google.cloud.spanner.TypeTest.numericArray,0,14,2,1,1,0.65,31,92,1,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.atMostMaxSessionsCreated[min sessions = 1],1,52,11,1,1,0.27,72,411,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,84,18,2,1,0.05,106,469,1,0.00,0.00
com.google.cloud.spanner.TimestampBoundTest.stalenessSourceUnits,0,6,1,1,1,0.25,8,21,1,0.00,0.00
com.google.cloud.spanner.connection.AbortedTest.testRetryUsesTags,1,414,90,4,1,0.01,636,2624,0,0.00,0.00
com.google.cloud.spanner.connection.DdlBatchTest.testFailedAfterFirstStatement,1,54,20,2,1,0.14,38,360,1,0.00,0.00
com.google.cloud.spanner.GrpcResultSetTest.getTimestamp,2,47,14,1,1,0.16,20,278,0,0.00,0.00
com.google.cloud.spanner.admin.instance.v1.InstanceAdminClientTest.getInstanceConfigTest2,0,51,7,2,1,0.04,54,298,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testWrite[dialect = POSTGRESQL],2,101,21,2,1,0.09,115,548,1,0.00,0.00
com.google.cloud.spanner.DatabaseTest.testBuildWithDefaultLeader,1,4,4,1,1,0.40,25,37,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testSetTransactionTag[dialect = POSTGRESQL],2,139,33,2,1,0.03,143,827,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testRollback[dialect = GOOGLE_STANDARD_SQL],2,136,31,2,1,0.02,123,814,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testStartBatchDml[dialect = POSTGRESQL],2,149,31,2,1,0.02,153,880,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementWithNoParametersTest.testExecuteBegin[dialect = GOOGLE_STANDARD_SQL],1,19,9,2,1,0.12,11,149,1,0.00,0.00
com.google.cloud.spanner.ReadAsyncTest.cancel,0,447,77,5,1,0.01,349,3134,0,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.listDatabasesTest,0,83,12,2,1,0.03,55,537,1,0.00,0.00
com.google.cloud.spanner.connection.ClientSideStatementsTest.testExecuteClientSideStatementsScript[dialect = POSTGRESQL],3,354,69,2,1,0.02,524,1768,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testGetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],3,124,25,2,1,0.02,112,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testIsTransactionStarted[dialect = POSTGRESQL],2,121,27,2,1,0.02,108,787,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testSetAutocommit[dialect = GOOGLE_STANDARD_SQL],2,130,30,2,1,0.03,141,778,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testStartBatchDdl[dialect = GOOGLE_STANDARD_SQL],2,136,31,2,1,0.02,150,822,1,0.00,0.00
com.google.cloud.spanner.StatementTest.alreadyBound,0,7,7,1,1,0.36,6,30,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testIsInTransaction[dialect = POSTGRESQL],2,134,31,2,1,0.02,119,810,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testExecute[dialect = GOOGLE_STANDARD_SQL],2,141,31,2,1,0.02,139,825,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,76,13,2,1,0.05,105,430,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplStressTest.consume[rows = 10],1,62,20,1,1,0.11,48,367,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testNestedTransactionsUsingTwoDatabases,0,421,67,5,1,0.02,561,3057,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testBufferedWrite[dialect = POSTGRESQL],2,134,32,2,1,0.04,124,845,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testIsInTransaction[dialect = POSTGRESQL],2,123,27,2,1,0.02,109,796,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testGetCommitResponse[dialect = GOOGLE_STANDARD_SQL],2,82,15,2,1,0.05,117,454,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readWriteTransactionBuffer[fail on invalidated session = false],0,144,42,3,1,0.01,226,935,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testBufferedWriteIterable[dialect = POSTGRESQL],2,121,27,2,1,0.07,115,659,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testRunBatch[dialect = POSTGRESQL],2,123,27,2,1,0.02,103,798,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,88,16,2,1,0.04,104,529,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,89,15,2,1,0.07,106,487,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testSetStatementTimeout[dialect = POSTGRESQL],2,99,18,2,1,0.04,127,567,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testUpdateWithInlineBeginDidNotReturnTransaction,0,377,57,5,1,0.01,434,2691,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiAbortedTest.testUpdateAndQueryAbortedMidway_UpdateCountChanged,1,469,98,4,1,0.03,571,2896,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testIsTransactionStarted[dialect = GOOGLE_STANDARD_SQL],2,74,13,2,1,0.06,95,423,1,0.00,0.00
com.google.cloud.spanner.admin.instance.v1.InstanceAdminClientTest.createInstanceTest2,0,51,7,2,1,0.07,66,302,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testBuildWithAutoConfigEmulator,0,40,5,2,1,0.12,11,232,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientImplTest.getBackup,1,27,9,2,1,0.14,15,111,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testGetReadTimestamp[dialect = POSTGRESQL],2,136,30,2,1,0.02,131,813,1,0.00,0.00
com.google.cloud.spanner.admin.instance.v1.InstanceAdminClientTest.listInstancesTest2,0,61,12,2,1,0.04,55,320,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testCommit[dialect = POSTGRESQL],2,134,30,2,1,0.02,123,807,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerInvalidBatchUpdate[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@2cef4321],0,412,76,5,1,0.01,481,2917,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testBuilderSetUri,0,10,3,1,1,0.15,36,53,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readWriteTransactionReadRowUsingIndex[fail on invalidated session = false],0,208,54,3,1,0.01,371,1404,0,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.sessionCreation[min sessions = 1],1,48,11,1,1,0.19,54,404,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testRollback[dialect = GOOGLE_STANDARD_SQL],2,124,28,2,1,0.03,125,802,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testSetStatementTimeout[dialect = POSTGRESQL],2,92,16,2,1,0.05,127,490,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testBufferedWriteIterable[dialect = POSTGRESQL],2,151,36,2,1,0.03,132,913,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterByNameWhenNull[16: ARRAY<NUMERIC>: getBigDecimalList()=[getValue]],0,15,3,1,1,0.04,16,66,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testIsInTransaction[dialect = GOOGLE_STANDARD_SQL],2,134,30,2,1,0.02,119,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.02,102,798,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterWhenNull[3: NUMERIC: getBigDecimal()=[getValue]],0,9,3,1,1,0.09,16,33,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testSetOptimizerVersion[dialect = POSTGRESQL],2,140,31,2,1,0.02,139,850,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.queryAsyncWithoutCallback,0,380,55,5,1,0.01,479,2777,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterTemporaryTransactionTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,162,32,2,1,0.04,151,963,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminGaxTest.deleteInstanceTest[exception at call = 1; exception type = RETRYABLE],0,227,30,5,1,0.02,109,1658,0,0.00,0.00
com.google.cloud.spanner.ReplicaTypeTest.testUnrecognizedReplicaType,0,1,1,1,1,0.00,1,6,0,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.transactionManagerRead[fail on invalidated session = false],0,196,50,3,1,0.00,380,1291,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testGetReadOnlyStaleness[dialect = POSTGRESQL],2,124,27,2,1,0.02,108,801,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testSetAutocommit[dialect = POSTGRESQL],2,139,32,2,1,0.03,156,845,1,0.00,0.00
com.google.cloud.spanner.GrpcResultSetTest.getDate,2,46,13,1,1,0.17,19,272,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testExecuteUpdate[dialect = POSTGRESQL],3,138,27,2,1,0.02,127,872,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testBeginTransaction[dialect = POSTGRESQL],2,79,15,2,1,0.05,133,447,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,89,15,2,1,0.07,106,487,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testSetReadOnlyStaleness[dialect = POSTGRESQL],2,105,19,2,1,0.08,134,551,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,129,29,2,1,0.02,115,777,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.restoreDatabaseExceptionTest,0,73,7,2,1,0.04,46,517,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testRunBatch,2,24,10,2,1,0.42,61,118,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],2,144,28,2,1,0.03,159,848,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testCommit[dialect = GOOGLE_STANDARD_SQL],2,91,16,2,1,0.07,116,500,1,0.00,0.00
com.google.cloud.spanner.InstanceAdminGaxTest.createInstanceTest[exception at call = 0; exception type = NON_RETRYABLE],0,243,33,5,1,0.02,157,1735,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.03,132,792,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testSetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,76,13,2,1,0.05,105,430,1,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.testSessionMetrics[min sessions = 0],2,59,10,1,1,0.29,214,419,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testGetCommitTimestamp[dialect = GOOGLE_STANDARD_SQL],2,90,16,2,1,0.08,119,489,1,0.00,0.00
